bank,rank,gene,sha256,projection,terminal_label_used
11,33,MAP7D2,08b918356f2b21c45f74991be875f8eda100bf5f828e645708ac36ffdb66e18d,5,False
11,34,AP003068.23,08bb84986b71646ced7a98f402a55d8b344c68d8d7d33d13debccffe80f7ce26,5,False
11,35,RPS4X,08bd0098ac182265fb13f9570b15530771b2984681c7428c9c38f71693cd17fb,5,False
11,36,ADO,08be6b5aecbcd611e8ed8713203b4c9974d2fe63d7c007534acb48883d0e1dab,5,False
11,37,HNF1A,08c253d3f6db40763d0a914c0bc7308087a5a2b064c1c4b4c3a778e7495ee1ee,5,False
11,38,ZKSCAN2,08c503a73f551733f549cc27fba1d111ee0335fadca22b455c4e55437eae63ac,5,False
11,39,IGFBP4,08c575a044d2d0a9dc9d6f926b676dd177d6744eb71593405c78f53b33f82f60,5,False
11,40,INSL3,08c5769a3c6635089127717ebb401bcc20da4dfa404466288f7bcf3b9ba14c62,5,False
11,41,MRPL46,08c66bd38a1e4c59a47c41889f478252b8290dab688e515862cb6d8aaed3e27b,6,False
11,42,FAM111A,08c701fcca01898f54a6d2db71c30deb49b22259b3c22cc2570b18c8eaf7993e,6,False
11,43,CSDE1,08c7cd97f294bc92cf4232fa13447bac520355825ca366012610542c2955f651,6,False
11,44,RSPH10B,08c81cb2b55d88219a5db374123443125560f244b41120829039a48349236d16,6,False
11,45,DCBLD2,08c8e87b45ada10f36c2398608d103cc55128b1d220659a18ba0ac5c13743373,6,False
11,46,NSFL1C,08cd74de8a0ad206003073b216467890319cd13885eeaff73101c3fe3f48be19,6,False
11,47,C7orf50,08cd8c95e115e56425b2a29fe9bf7471a5a55d26a6aaaeb9f737e51533871c07,6,False
11,48,RP11-326I11.4,08d36deaf1ad5943ffd311a19f0a59cd05e8e6d194192fcd0bb4a68eda7c7f45,6,False
11,49,CD63,08d40fa079c328b772854cd4461e1a95bac8e0df11cd3e7b047d19e3b220c2ac,7,False
11,50,CPZ,08d764cc41c84ab47b27c1b36e0491993a3e65d34780391052ad3d76667ac470,7,False
11,51,HARBI1,08dc792b54c3c1b903b731a1834524f8fdf0fad05bcfdae4ef2ccc4ee7778d6f,7,False
11,52,RP11-445N20.3,08dcbe93d0b9517f471eff2efd9a9802bf813ddf1d4e886192403e1aa6e3b731,7,False
11,53,LIPA,08de1840e0bd69b5bb12ae6004a2cf1d644b53301711acc40642294c6a345b4e,7,False
11,54,SVEP1,08dede03a3e4989a9329e79f64b76e1c8a10619028ca9355866c0b0786edf636,7,False
11,55,IL17RC,08df5612827c135341ac4b1597b08485a28bc3f5a4073b4d918664a4ee53ffaa,7,False
11,56,DHRS3,08e0eaa864bf38747ea3c774c701da1dc98adbf2667dcc8589e4c309bd4425bb,7,False
11,57,EPHA7,08e2baa132f10688a2c753bbe139583757b89c45c3e1ccefc30786c423217cf1,8,False
11,58,CCNY,08e375512974d63930b6bdd61d2c7ce0866ddfb3f84356704a55b8c405e79abc,8,False
11,59,TJAP1,08e4efa7eeaa9c7148f24c648daf716b08cfffde8374a40eff602ba154ffcbcb,8,False
11,60,SLC26A1,08e8c4bbcf7abb5028c147318ec80092a974a19fc239107efa1f7547de926890,8,False
11,61,H2AFX,08ea5735d0754131fa61c3e2c00053d34c303d9f749fea7cda3d9c1b6598f459,8,False
11,62,SRGAP3-AS4,08ebbd99232c978713ae1798a285b199a6753cd46f3ffbefb3a956b1a914add6,8,False
11,63,COX4I1,08ebe6dd9117eed80d31274d78bf8192b4969cb0cd93a5de42ab54e9337ee041,8,False
11,64,PDGFRA,08ef8aede9016df563d1cc6dc6362fbccf1bf92a52367681b0628b02ea97e941,8,False
12,1,CIB3,08f40d261d8128859d006a9acd6725fc204bf5dd333d9f2504d05f27a247f63b,1,False
12,2,HCAR2,08fa6d660cf34a85e621823fec22f0b2abb52c3f2ef09ee979c8720a630f404c,1,False
12,3,RPEL1,0903bd4d46a629034041f582c419d8a567ef1e17e8fc134d0bec18074b410142,1,False
12,4,TMEM65,09050751c4ba00f663fb0fb74ab3df86bd11d6b4e50a6e1ec2613ec158938909,1,False
12,5,SRP14-AS1,090537ec8d47eef8a413ecefad7ac4dfb5c81c2b10a7cba40f8f6728d5d2f334,1,False
12,6,SH3YL1,090b94e175dfa9f7f51b52de4326fe8dfa0a5d9cf4f43e11c9707cfa152f974f,1,False
12,7,RP11-798L4.1,090c6fe9c814c35af52c68a4f00871f0a19dcb45f1db6431ee012554b7c56d41,1,False
12,8,RP11-474G23.2,09183a1e4ad66056f0b2b3099840cb792faadf94a9ad10bcc614f9dd65d66e2a,1,False
12,9,ARL5B,09187a57b9984c2e85821ed69f677338155f2bdd8b448fdee93147e0e4053336,2,False
12,10,RP4-669P10.20,091ab7b1d20be1c825dbdb29a6a85cd76b8d4ba6edca9eb4632919ee3d7ffe3f,2,False
12,11,VPS45,091df11f5dc819e857fa7ae4814dd5a2b46643f31f436f246c1e5ba0739bd82f,2,False
12,12,LINC00607,09265c2f1c972e058ff1119d1341016d5f0e5c556a4c4e91ccc0840be8226e8a,2,False
12,13,TCERG1,09292a6dd8c1b542b89e13e7a7ee408e6acb4152b45553ae5d464d9d202f7d87,2,False
12,14,KRT8,092b35b79197233317e5fb8ddcf59378c09e5aee79dd588b15cd62de44cb5b00,2,False
12,15,ASS1,0935b9ffdce5a80a2059bf055189d2ebb8bc83f91d46c7f8f24d3da1e86c97dd,2,False
12,16,FANCD2OS,0937f9d9e591195e78783122f2e7b24def357e37b1f3e3706c49be136e8e063b,2,False
12,17,ST3GAL4,09396d511c5471f2b2eb58b9a0042ab638a531d74150e8ae5dea73878233bec5,3,False
12,18,RP11-280O1.2,09398ec9f1b3a0b97da655f7835b840b7910f6e3356e47965ba994253820e509,3,False
12,19,LIMD1-AS1,093a471069599176c15b5732ebd7d277fbcdcdaf55f6b9498114c7c4cadfa9da,3,False
12,20,PDLIM1,093bf11c146c042d0ac7dd8e65b7cd1d63a69dcde4631c89b4553bc8f4c78814,3,False
12,21,INCA1,093c824ad92b96398249609c7cc63e6e7ccf7bd84e144aaccb273c3f69f22df9,3,False
12,22,AC093818.1,093dec85a887b0b9c4a4197204e4a6589b74deeb2c2fdd580e1e45dcc5bb6878,3,False
12,23,CCDC40,093eaa3be2c15405890eadda4e3e50df8f6bb0c0684df79ae7a47d8b0cefedbe,3,False
12,24,MYLK,093ecf27184e0e23742802bca924db703c447cb47423f6bbc03d6cc704fa56b6,3,False
12,25,CD74,0944753093ef079a5f44f091390b6f9682c3d8db2e48327ce1e0cffd100f0bfd,4,False
12,26,RP11-84C10.4,0944b78c193d766c3be5c08e481c215e1d69dddd2230d9e97a552e46dddd0d14,4,False
12,27,FAM43A,0944dd8435d429502ad67a2373512cffd422c92b3d8e91a0723056300a6d845d,4,False
12,28,PABPN1L,094501af6fd8521c785b325c67f1a1fdb87816fdc0abafa59980a40d2ae8ac35,4,False
12,29,CD72,0946a30412a954cb9a08a7ee39b001581ace5826bbb3e5f1928f146f7a82529d,4,False
12,30,EEF1D,0947cd9a06612b2069a4a5a65a5c4531c2d2263f58be6783c4a7e7b1d182dd88,4,False
12,31,TCEB3-AS1,094a495402f684b86a64499ed2eef87709b6c30e3aa91a7af30535c184674dca,4,False
12,32,PSME1,094ae0811cff5f0fbcb48f6b6e4da1fbe3dc85a42c3e2af6993e93ea59d1ebb3,4,False
12,33,DCDC2,094f026c43b4341e0e773cc318a39ce887f6878e1d316d802d83f4aba7409b22,5,False
12,34,CCDC112,09542de3f4723af7cef911d6d00c0a5b51a27108f5ab92fd5d55e9ac80db3958,5,False
12,35,ITIH3,0954802583b1677027535cf27f63271b18af7bbe2960af0e9224bc632f04f7be,5,False
12,36,FZD2,0959c0a87ea05bc2f0ca7ca420a65ea5cd4392d48924a210233d9e55a6ffb5cc,5,False
12,37,ST6GAL1,095b2055a0acfeb8486e12f95d6fc9a9d1c64942bf658dba6da3422177ace31c,5,False
12,38,RP11-184A2.3,095beaa3e4ab5c35b3ccfa96822ac804024bbcf1ccef77eea5678492e0df0c58,5,False
12,39,C10orf10,095ef58c8f54445f5efa43dccf688797b7fa802ac7e125773b7f104a11dcaa97,5,False
12,40,FAM72A,095f08520f7df6797d88561b9b05d4e4fc82b2a6224059778861bca0b8bdfbea,5,False
12,41,UBL3,09646e6bc3fe3ebb4d33309da64a8e1aae9fdec1276c8d327f2d9104c48124c2,6,False
12,42,RP11-307C19.1,096b6d275477f7ac6df24ba47aa32741e375225cd0ee60d883a5444e08738544,6,False
12,43,LARP4,096c979b685c60630b46a10c048ee1276170920d7b157a8b9ade56f5d42fbaaf,6,False
12,44,TMC6,097677d4a277c194dbcb100029a278423eea006034e34b94eb4c48b8eda2eb7f,6,False
12,45,SMIM13,097a5d613fb326645dc62b7ac15ffa7b21b04c9e2b3c83ab37bce62659b88172,6,False
12,46,ZNF584,097d4aa344e4a4950db02f4cba4394b3d01f37f5a04cc066ee89a3c04ec181b6,6,False
12,47,RAB1B,097d9d6eaf6f38adc77b23cbcfb8810ef3ba3074e0b6f943f27ca401707c0d44,6,False
12,48,ATOH7,097eb2a4b8152cc6f44f9ddba50b22eb46c52f8b569a2e2946c24781cdbc806e,6,False
12,49,BUB1B,097f2d444d30a3e722d53dbbe1360ee401c3d3d273ec6d0708c5bf2b551032d9,7,False
12,50,RP11-323J4.1,09833900afccdd05f564cf1d58bb3d51fad446db7c87d40cbd763822b6bbe7a7,7,False
12,51,ZBTB2,098430d2cf320b7abcf4e08e4b354ecdec06fcb1dfce79537385614fe1f41195,7,False
12,52,TAF15,098948ae5e7ec34e63a1aca040fcb5676d94d96e5d08317b91022f5efe2d12b7,7,False
12,53,TRIM8,0989a44da10ca9a4f3a1c73288df2cf9f4833b6e4219dd5c2cc70b860ec3dec7,7,False
12,54,OSMR,098ca9fc1321902f449ff574a19a9fbb82392f318de20298068b5c92844fc4c9,7,False
12,55,RP11-358B23.1,098ecbf39f6bc3dacccb05eb2a8df065af2dafcae78ec1fca85db6cf4409c29a,7,False
12,56,S1PR4,09900d940e8571cebd9668479ded11b9343db2371af6c5c0cb3d22e73a549768,7,False
12,57,RP11-342M1.3,099548af43fac483da0c92435aeae3cca548a617a9bbc8f3651d1990104a6636,8,False
12,58,HIST1H4A,099bef5980a182c5dbbba6003ca20fec296a316fbec439e713cee845c5159a30,8,False
12,59,HDAC9,099c56e3f6475a3d9b63050696c81403fc3127a8cc161821b41854d0ce27e80d,8,False
12,60,ZBTB45,099e10403acbc122b2b335d6e70b449a54f69add903e58114800d43db4e8406a,8,False
12,61,RAB30,099ed0cf1443f0a0b09cb9bb87ac74161d69ea618c04922da269da9b87b38e87,8,False
12,62,AC092669.3,09a1f6b15da584117888612aa0102ffce524b37b43971b2bf666487ee0231aba,8,False
12,63,SPTBN1,09a89d5afd4c228d4b9365e433c386d844200cb2902f1fbd398dd61afdcc2ef9,8,False
12,64,ADAMTS3,09b05d91c6f2d5cc7466821a40cc81759cfc3401f624b06ca32231187f333c4f,8,False
13,1,ASB18,09b320dc4d01a52166a4f216cbdd5cd2e2107f1c6d841c543d49fbd6a10e751b,1,False
13,2,PANX1,09b363b9ab4ca0fe8d9c1909ff2412571159d19491549914282f2a22c42ebc6b,1,False
13,3,RAD9B,09b53eea87ecb26dc48d72a92e0ac51ff2fef5acc1e18f211d66d2dd29d24b4e,1,False
13,4,C20orf141,09b8f710d116875692609e8942aa2f85994495b77084901d3975aba059e813ee,1,False
13,5,MAGEE1,09bd5a92c2456bd1363cb3cede1cb3f37c37b7c3c48bb8e5fb147817f25d392d,1,False
13,6,ZNF280D,09bd839532ac733309bf6119836cb1f1cc6ae2ba4f84f6590c2d8d973b1bdee9,1,False
13,7,MAGI2,09c2f96bc4c44a3f5c961058b55a8dee279deb7696c558878a6105f0d47efd16,1,False
13,8,SSH3,09c32462ea7b30e0ca520dea218ec0ead0b028a90d45a7e281c7ed40ef935a4d,1,False
13,9,CTD-2154B17.4,09c58cd071a67cd7c962af970770dfa1afd598ae839edfd18b8dbb32e10c7abd,2,False
13,10,PTPRH,09ce09cd4a1113ba3bee849ff3fc1ed59cfe050a4bcb89150a55585afa03249f,2,False
13,11,CCNJ,09d3827f79c05bb44d6da0a79d91dec5d209778b012419cd16a22cd180176b2e,2,False
13,12,PDZD11,09d6ba5f3a751b9b7768e93b2776975e15b0b8ca4f7a1f7303c869062b33d1b7,2,False
13,13,MLLT1,09dedd99b917661bc9ead1bdd3b8fb59daf1bc712deefc3a3e9c306e15d2722f,2,False
13,14,MAN1C1,09e44844876b8f75668145af444baca03a98503d6de6a6304c7ba6ae783d6265,2,False
13,15,AC005616.2,09ed6438c7cea94ed44d5bb9d5e3e30cfdff90db4abb775acb963e0db3f9cc05,2,False
13,16,HIPK3,09ee44acc8af717fc0a02578ad2a9466949905353c52e14553bf4830f30729af,2,False
13,17,CTD-2033A16.3,09ee9097e814073137d1f06010dd40148960b42bf146ec00b38870c00db101b2,3,False
13,18,CARD18,09f1265c3ba38e2f8aa21c89d8b45004962557aa5fec71d2b58174ef7e946663,3,False
13,19,TBC1D2B,09f1d5b886a24f630b9195d8a3e57399a93b3c67c96185831dd2939eca531f8f,3,False
13,20,DNAJC22,09f36661bed9c6aa93ae6507d7d3d4606b265f6ca21646fbd31d6473bb8b0a56,3,False
13,21,SYCE2,09f3cfbcf365a101d861d2b37fd1437b002478efedc7547cc5fc58a5420dd7f3,3,False
13,22,RP11-378A13.2,09f55a6678d28cf0b71f64a2787393c888c52f4ccc5a8e8a8e8bdcaa98125334,3,False
13,23,RP11-111H13.1,09f9288cc1ec9ceb4628e5ba19ba6b6e0df8891309a3704536e1327bdabd70a7,3,False
13,24,TLK1,09fc733454723fbe3a20b27b2d25699a1b74da15bc81c8d7c517d293322e84ba,3,False
13,25,HLA-DPB1,09fd0a334cf5034d3127b0d82f910c3bcb16fefe8277cee1f88577208eba9586,4,False
13,26,ERICH2,0a041856532b4d0e96ccd4b6f8ba800713d87425a7fd9516760394c0f09450ba,4,False
13,27,CTC-490G23.6,0a06261021391406b3dc08216dcc33854efb65c71cf2fe03ca20e2c77ef269bf,4,False
13,28,YTHDC1,0a095192e8a446ea67a18146abc59a03f87bf2fddac19a0ebb594c1e445c4f82,4,False
13,29,GIPC1,0a095ecfc54362c3744128d484e5ced7ee8787c3c24a08af9818417c8450a83d,4,False
13,30,NDUFAF3,0a0be62a8595848712f39983fda6b60f6fdc7a555a6f877f254ee9af12175003,4,False
13,31,APBA3,0a11301d3b99cfce82b97a3470919a315e460fcaf1f814d6a682348f40d58b00,4,False
13,32,IER3,0a138eeed1f8737d612e1e3b40d1eb5b3caf89bd17a4e8f44c7a2ebb771f4819,4,False
13,33,C20orf195,0a141401c86373bc7d6a792f63bc270a5de6596aa83eaa5af279fa55949eb5c8,5,False
13,34,PCBP4,0a149f56cbf52947bb944b1dd811d6508fca098c471c48eeb903af4ffb6080a6,5,False
13,35,RP11-164O23.8,0a16ab120d7e3de6d660440e487eeb420c7fa6aaf6641a555085a05a0b44a32f,5,False
13,36,TBC1D10A,0a1b86d84ca68e9f8713c52dfc3024001a956ce53ce8ee2ed6c5d45d92d4e6b9,5,False
13,37,CTD-2383M3.1,0a1e1ec109f38e517d0c5afda0e4088932bbbf877f8a893bf6bf4541ef690a1a,5,False
13,38,LTB4R2,0a22b159f7ca319fa7dd0442faa689d3943cb17ec700311b1e2cca87f49bd812,5,False
13,39,NHP2,0a23a40ef0a334b49adf4e4758918511a17e624a78910761a3a0cda6b4494a47,5,False
13,40,ATG4C,0a2637bdee1a09bce68f8100341a10e857cf03ccef8d759947cac2824467fd6b,5,False
13,41,LARP1,0a34a5c225cdb3653bfb448ab6285533bda4eae9204f3c2d913e80b9eefddfe8,6,False
13,42,RCL1,0a34ac769f321e049f32821d03d34db269a8bd1d4aa76bf79d74dba7d730ed6a,6,False
13,43,SHROOM2,0a3e57fe0f633dd0600b18ca7cec43c8f660a6bab368e586f687e3b388c518f4,6,False
13,44,CD19,0a3ee2a78dbb2ff556fd3dcbda9821bc3578a21663e630a2f7cb30f20ce62169,6,False
13,45,MED14,0a3fcb3899a20406c9648e72c509fdc82b86761796bef765598969ce3ab08747,6,False
13,46,C3orf79,0a40a40f934968c093ea21be725a2cc54c1ee2ceca28e715dcf2342941744625,6,False
13,47,TMED10,0a447f4ed75e19195e4c2151a20a7f948fa07b8ba6bebcf126e7f2d3fee38da0,6,False
13,48,OTX1,0a44a09b82269b652d5429597c690b18e34ce9b265b8900460cc458fe120d62f,6,False
13,49,LTBP2,0a454d775ec26cfde61fbd95548556e52c65c6641207192cf359c8c167865414,7,False
13,50,C11orf16,0a473dabd4efa6f79b98d439518ea9bba68499aa2a5c4c0e7f24164dfbfcd2be,7,False
13,51,RP11-184M15.1,0a478305fb1d77309e01983d661d28b2139a3583fa63d50f847393210590b2a1,7,False
13,52,ZMPSTE24,0a4b66c370744cb40fe36b2ea0aba67fc376e46616b9f99f2c625aaaa68dd581,7,False
13,53,LINC00511,0a4c65898550b43c9db7ec34a87c3c69059f0d7b77492a89ec53fd3ad4217d45,7,False
13,54,RP11-21A7A.3,0a51e85b09a3d486967efd3e5765decc23e1f0a3cb4245ed373e1e8cbabe3cf8,7,False
13,55,RAB1A,0a526bf49033fdafa86406c5aca800c961555664d099b72dc4a2d3aca5055c38,7,False
13,56,WWP1,0a5379b016de57f9426df9b57a4126776bdc09e61fc81633fa3376c2cac7bac2,7,False
13,57,AC092301.3,0a5d7e5e9c9dca81851e4f57ecbf4404094d11b47c77cd992b546ac417cfea52,8,False
13,58,AFAP1,0a601abec9c659ecfd53b3826a22cc3e0b71e249e512d89c0b6ae73450c1e100,8,False
13,59,RP11-295M3.4,0a63f3a461d9d876a10d8b8c355086bf7135fcfed73a3529efbc8df4be47d7fc,8,False
13,60,RCN2,0a64a00150f82c5927a695620c6dfe43f3c2a22af0d2efa40ae6c985b46e5c3c,8,False
13,61,RP11-297K8.2,0a71098ef1d9c95905f73331fe9a08d3a079be521e6702e9fe599d8c1c750db4,8,False
13,62,LRRC4B,0a73ab80c2937a1e29c44ba745df0541747df3b78cb9dfee5e4ee04c2a4df490,8,False
13,63,RP11-156E8.1,0a763a7c686b0bfa5ce9b602a2709746951ea37e2421ac5e316f4bf768dc5025,8,False
13,64,PAXIP1-AS1,0a7fa96afc3f46da81d78883dde744bca2798e63426d72bfa79ad455c134fcba,8,False
14,1,OSBPL6,0a81e754cf548b13ac50f0ab05b8701fd73804900d26e4a5c3281ac3cac1b1cd,1,False
14,2,RP11-568N6.1,0a826ed93ea536f11c2493cfbabd367f27e75a890c8ff136828e733f2966e5d2,1,False
14,3,PDLIM2,0a8423a96d113b120514abc89337aafe02d6dd262942ee70759cae1b7a4afff6,1,False
14,4,PEBP4,0a8d3381878114994218d456cf0535d9bf084b9b174582591bc1761962fc993c,1,False
14,5,GPR150,0a8d929e7fecc1ed22b3add6831b101b78c7346746b1533fe2140a4190de07d4,1,False
14,6,FOXP4,0a902ea69a1283b9eb7cb83aee242ae538004443e7280e8bb8e063ed38504c81,1,False
14,7,NDUFB8,0a9b49741cae71e5787789060f1a5c3f1a9768abaac1c60ef5ebc5d2ef9a507d,1,False
14,8,SMAD1,0a9d9d343aea4039f5cf1ab8c32394f8c87f1a0d2b7bee747bb071c8925baf0f,1,False
14,9,ZNF510,0a9fdb98ca1491f6fdd0129c755cc7a436443ff4a4cc23f6cb7e1e56b30a1480,2,False
14,10,TEN1,0aa1ee47b7816ed8e3674131c4028170aa1e39e813830723f123195d0c378add,2,False
14,11,PGR,0aa22b84b77e8c1d90d6f4964616c3c324dd026b484d744cc595b7c5dde2d439,2,False
14,12,GKAP1,0aa38ca9281d89a78f29fedf5a43e53edb86de54e660583a03490fad71c3e735,2,False
14,13,HDAC5,0aa3c9da03cedb59bbe1bfe29e907e55f5a78fb019686cb1c4d5b1190024a63d,2,False
14,14,SULT1E1,0aa463667325971bd7effcc3a29cc9f7e5c3120392df7fb1221c31c76a3e02b9,2,False
14,15,DIO3OS,0aa8dc0e77f4632fed6f8a3dff9cf4985d923a5e506bdce976dc599bc692500a,2,False
14,16,RP11-318E3.9,0aaa00f4f1a3189d7d3fc3dbe8134387f490fee690aa26bdde761ea1cfdb86b3,2,False
14,17,GPD1L,0aab3f6042857e82156dafb0289977dc9def5ff2fc3a0917fa62e17e6f347882,3,False
14,18,GBA,0aad2a62d1a65e8483ce4638a765bd96a08bee7d38725eb4e7ad61c3f313d634,3,False
14,19,RP11-354K1.1,0aaf6523e7f3ce61204217b6d298cd802f28e45db24e31d093705937c4349aed,3,False
14,20,HOXB-AS3,0ab06462ebaeeea35ce4159ba60f832814a88ea24d6e9a5adb144ad5d175ad78,3,False
14,21,RBBP8NL,0ab3602af5acdbe46707f2517ff791b92612139e7c65b3676c8cf77bbcbb50c6,3,False
14,22,LRRC17,0ab3d0a5c37aa9d5a4044d62e3c7061a7eca6744e152d024f86b7d4e7a88e272,3,False
14,23,SPIRE2,0ab55551f081b9b7ee8bdde7f18771c520e1a1887e4d148ab22bfe57a17f0d72,3,False
14,24,OXSM,0abc8e7dff8531c541c66cdc0e447fa2536a68cbff5b36deea1e77afc4449258,3,False
14,25,MYRFL,0abddccda348edb5a623d70978def6951137e68d0c59dc32450ef5ed4e2eb408,4,False
14,26,SPCS1,0ac05fea5c48e051c702a6d7e69d939822ded0bdc1f4774b9c0423a26ad1646f,4,False
14,27,ERMAP,0ac56540e004654fd136e52c6a30e6a91b18b1dfba742913717baa2bfe0d53ea,4,False
14,28,ZWILCH,0ac5f36a7fafc54ff1adf585f1d735efdb3fa247ac4c4cc0d7eab3f368b66e49,4,False
14,29,UTS2,0ac923b6cba96d61154637c80b888933e8088ec11caa4f7d3bbc0529cd7d6c32,4,False
14,30,RP11-114G22.1,0ac9cd9f9d8ca3dea63638f53a59fa4f423d9c562fce8736df941dc762c7480f,4,False
14,31,PSMD5,0acb7a32cb9e375233a143531be540959af0710998c26331a8384473c1f54ab5,4,False
14,32,RP11-338I21.1,0acbc51e55325c1b8daac7d8aa1e9c3e6a1dd2ca610746ec39696a45a294bfc7,4,False
14,33,RP4-539M6.14,0acc814b0927cad3796d125a3284bf348bbb1a5f3581409ffe26b13f49255519,5,False
14,34,ZNF883,0acf2f2255f80d45fed969188d84429fbd62041ae972d4207f6cc49a7aa50a3e,5,False
14,35,ZNF213-AS1,0ad474a7d299a07d61868781179aa73144828f705d1aea7401209d9aabe31bdf,5,False
14,36,DUSP15,0ad85006c9047c483a5ad02da5a6ad037c5fcc63c67cd1234bd8dded96b041ee,5,False
14,37,SH2D3C,0addc1fad7bfc78ce2fdfbc2facd2745801d806c68312c6eef5b948e29082ac2,5,False
14,38,PGGT1B,0addda00f039f198898fe25773ab023535216b4ce2a958c9ff09315d0f3f05cb,5,False
14,39,ZNF286B,0adddfe093472212b088a70ca31b41d4739f0e7d1d1a0c690c44e14ca9eb9249,5,False
14,40,AP000442.4,0ade076c11c378aad120ad62ef5479996fa862ceb5ec16012213496453be3aea,5,False
14,41,TCAF2,0adea520108dcfae630bbdd8e3708753a4dc656f57315642ebe408afc9db6783,6,False
14,42,RP11-509J21.2,0adf91a77c7f7a0475aab7be08ece339b7b1c40f00c730d25c613b341e8b1ba8,6,False
14,43,TBC1D3B,0ae211f6e18efb484874e10b6fd02eb4669357738e59d30e7f4057c0c0057fe4,6,False
14,44,SNX33,0ae24ff9dfaf73d7da85cbef38e2a5e65e1fa65a00006a52389994780d3b4b04,6,False
14,45,TBC1D8,0ae3dfa13b61317e436ea8047daa40cf5906ffd446c6ce56b6bce683c647b041,6,False
14,46,PNPLA7,0ae7addf775b5883ab894060d31b39f51ddd14f58bd270c3f68623e67ca0518b,6,False
14,47,CDC45,0aea631ac7f5eea9dd711dc26371674554f1bc35202d6e0fb6c080b85071df97,6,False
14,48,SRBD1,0aeac5c33a68b958703f53669dd9acadabbd3b436edd8c4441447376de74d71f,6,False
14,49,ZNF525,0aec88cbf89d7311078aa35e9399e03afd64c1faa61ab0b61c321d1202e00eb9,7,False
14,50,VCP,0aeffe8e0095b6761223db46d98844a48cfd01dc8fe7d7d3eca8e29b0b857ce2,7,False
14,51,CECR6,0af0505fa4eab63fe00c394d02cb96186d82147bdee8f64c217a18b0cb74ea1d,7,False
14,52,LINC01338,0af09b9ca09cc51621629d372b71ec63d3e309b182b70d2da75982d80e7ed9a9,7,False
14,53,FBXO16,0af4f580a1903528ee521a6c174dd4ad66366d366778ff101e5ec2e718a15245,7,False
14,54,THEGL,0b05ab8d7e96d21c87c96968a329b47eab50ab6d054d208160f92a317d73f497,7,False
14,55,LRG1,0b09b54f8437ca1ac45d416ea752323608abc80a007fd5eae7716b6f5f52db28,7,False
14,56,KCNIP2,0b09d5d5f22f649c6e824ef40a3ca4298552a46b5686c03ee046469574397244,7,False
14,57,MAOA,0b0c109c40fdb030d3e00a9e1ab70d6d10640be68df7ce5223344b21eca64998,8,False
14,58,GS1-600G8.5,0b0c75f17e8918013fda2e068a1788c60da8101d7ccf97e82e66272af8da6407,8,False
14,59,ZNF316,0b0e1e2239d99f7ff17b7e0a6ee2926f61518216f06dd3b24b2f4fb729d1e039,8,False
14,60,BCDIN3D-AS1,0b0fa01430fdeceabde0dfd0f7afa69b425e86d9934d4611d897269b250c4510,8,False
14,61,TMEM91,0b11c1820c89543c984857c2ebe6f17edcb700ad7ac2da2687538390a4e7efc8,8,False
14,62,CNOT6,0b13627d92bee24d3afb546547f5d0dc3444cd0bc191f03b647b542e12b4cf11,8,False
14,63,NT5C,0b1603182a7f88f44c83501ccd69370ad773e7731c76fe1cd9b8055726cb668f,8,False
14,64,RP11-388M20.6,0b16b4ac85a63e0b78f3760e1a0617d04a181a406a5064d38b5cdd6bd03297e5,8,False
15,1,CTD-2544N14.3,0b1726c14b308f46eb3c1e8fab3f86a28699a0798bf5ff5cb3a1991df344d353,1,False
15,2,VILL,0b18bee654c22bf7f18742813292613c0eba45b51abed984771aef7aec304c09,1,False
15,3,ADNP-AS1,0b191fc29d15cf6ece5689d1c3f9be129be4f34f65df8b9491ccee57c0a6f56c,1,False
15,4,HMGA1P4,0b19413277197dfabf7cf81d18eb38ac0d8a522e7e42192eb13eca627fd35064,1,False
15,5,CRMP1,0b19922bb23e904322fcf0fc1280f52c3f8f8a2ff61217a8ae78024971276098,1,False
15,6,ESPL1,0b1bb346e229989106398df1fcfa57e80a842d08ad77650fd2ffb7aec79f3f0f,1,False
15,7,WIZ,0b1d82e66386286dfddb99b0b5e649a7f1b859e48347b25267cb77be65cca773,1,False
15,8,CCL27,0b20587c126f7ad2446b7144a82a06ac68b6163da4839519bb11db9457e2e895,1,False
15,9,LINC01004,0b21e92eb470486de7c5a9a1de99edccf275f906c944adb6218ffdd66edf2090,2,False
15,10,INO80C,0b27266a28a6350589dd92728024535afa4b433c0b0b2d6d0818cc4ab2f745e4,2,False
15,11,SAMD15,0b279716aa9ecb41220ecca4682a67e9fbfca90665fce0566e9e44791d2942f9,2,False
15,12,RP11-542C16.2,0b27a6efec6f089ce658049332a47983681127dfa79f642514ca58a4427a4a44,2,False
15,13,RP11-308B5.2,0b290a02a7dcb9ab5b851beeb970bf98af8c7415ec1aeaf6262570a9d392f0bf,2,False
15,14,C20orf196,0b2c17d3a791fb8b6a0f06c71dedb0a48d9f5dfdb8a5b8be0dd3106e10f674e5,2,False
15,15,MTUS2,0b2f66c94be56d1740fe3442e470e0885eaa7b38c4eb9cbcc4c75ad1d3f9fb47,2,False
15,16,PDCD10,0b302a91b600b57cfba6c82a1a3d7c5e97e95293ebde3ea72b17f8292def9d59,2,False
15,17,AC113404.1,0b34c67647641259590b6b0de65766cc711e8d21dc5aa33181d04c3a21323cc7,3,False
